id,radius,length,pd_radius,pd_length,sld,sld_solvent,model_scale,model_abs
cyl_001901,79.814622,752.020005,0.04141,0.047064,3.312657,1.0,1.0,0.0
cyl_001902,31.677906,223.657738,0.236896,0.005137,7.340944,1.0,1.0,0.0
cyl_001903,65.344548,251.569804,0.114597,0.058522,2.791153,1.0,1.0,0.0
cyl_001904,39.314084,740.816797,0.061678,0.043341,2.753949,1.0,1.0,0.0
cyl_001905,197.782631,460.559253,0.223592,0.146168,4.93841,1.0,1.0,0.0
cyl_001906,26.370069,435.878938,0.186843,0.299466,5.211723,1.0,1.0,0.0
cyl_001907,25.217109,911.813117,0.229766,0.026892,2.76597,1.0,1.0,0.0
cyl_001908,158.880363,660.694997,0.11341,0.150525,1.975934,1.0,1.0,0.0
cyl_001909,97.003977,446.588456,0.00152,0.112811,7.268502,1.0,1.0,0.0
cyl_001910,175.69182,211.813345,0.124069,0.124836,0.539781,1.0,1.0,0.0
cyl_001911,24.427071,868.102794,0.246823,0.115249,3.684738,1.0,1.0,0.0
cyl_001912,56.907185,343.198543,0.207173,0.237512,3.966223,1.0,1.0,0.0
cyl_001913,29.18547,442.160031,0.295232,0.256568,3.447828,1.0,1.0,0.0
cyl_001914,48.88015,837.021444,0.131806,0.230958,7.226866,1.0,1.0,0.0
cyl_001915,186.468053,301.408796,0.015953,0.170119,3.731184,1.0,1.0,0.0
cyl_001916,59.817607,747.231313,0.149356,0.292968,0.881635,1.0,1.0,0.0
cyl_001917,52.449143,243.290152,0.122582,0.052274,0.723443,1.0,1.0,0.0
cyl_001918,81.073713,501.278953,0.177484,0.115185,5.441311,1.0,1.0,0.0
cyl_001919,115.704774,635.376076,0.025552,0.162121,7.57209,1.0,1.0,0.0
cyl_001920,67.465106,215.108179,0.253938,0.262074,1.775628,1.0,1.0,0.0
cyl_001921,75.085636,276.428311,0.111383,0.051272,7.622195,1.0,1.0,0.0
cyl_001922,136.432958,792.188802,0.103349,0.232562,2.814901,1.0,1.0,0.0
cyl_001923,144.046665,260.197733,0.079629,0.161861,5.715573,1.0,1.0,0.0
cyl_001924,78.471357,308.747531,0.119906,0.282228,6.459936,1.0,1.0,0.0
cyl_001925,73.742183,815.121888,0.019572,0.176933,7.51102,1.0,1.0,0.0
cyl_001926,66.9219,693.75524,0.232527,0.039833,5.622222,1.0,1.0,0.0
cyl_001927,51.459112,680.148588,0.045198,0.252408,0.734367,1.0,1.0,0.0
cyl_001928,46.660845,400.866579,0.064656,0.164311,7.630118,1.0,1.0,0.0
cyl_001929,136.176342,505.670286,0.077864,0.190451,5.748275,1.0,1.0,0.0
cyl_001930,43.35452,854.658248,0.283163,0.120681,4.701163,1.0,1.0,0.0
cyl_001931,55.62273,284.976165,0.261716,0.191959,7.358434,1.0,1.0,0.0
cyl_001932,71.33865,349.633535,0.018439,0.091524,4.065562,1.0,1.0,0.0
cyl_001933,182.229958,919.312886,0.226443,0.135431,4.028022,1.0,1.0,0.0
cyl_001934,51.602286,225.007538,0.046468,0.260939,5.534756,1.0,1.0,0.0
cyl_001935,113.888573,386.707204,0.160683,0.243893,4.652562,1.0,1.0,0.0
cyl_001936,72.062446,753.347325,0.086862,0.289166,2.442642,1.0,1.0,0.0
cyl_001937,167.18992,851.904887,0.290117,0.165867,3.422739,1.0,1.0,0.0
cyl_001938,121.958895,318.821746,0.014318,0.138345,6.353121,1.0,1.0,0.0
cyl_001939,105.562729,387.035746,0.212844,0.285611,2.61234,1.0,1.0,0.0
cyl_001940,48.769151,773.657324,0.248579,0.223809,3.367894,1.0,1.0,0.0
cyl_001941,130.911693,940.025694,0.006802,0.093291,4.769322,1.0,1.0,0.0
cyl_001942,24.1206,755.140277,0.063247,0.267592,3.97126,1.0,1.0,0.0
cyl_001943,26.160124,204.783865,0.077432,0.036136,1.150722,1.0,1.0,0.0
cyl_001944,160.581542,218.566402,0.252323,0.158062,4.746631,1.0,1.0,0.0
cyl_001945,139.634827,576.086614,0.090855,0.252819,1.785619,1.0,1.0,0.0
cyl_001946,104.003938,214.496878,0.107151,0.058743,6.053271,1.0,1.0,0.0
cyl_001947,46.788157,293.537022,0.279237,0.224749,2.311351,1.0,1.0,0.0
cyl_001948,80.24916,215.477382,0.081909,0.137741,7.98305,1.0,1.0,0.0
cyl_001949,91.644907,830.158955,0.128412,0.29413,3.61219,1.0,1.0,0.0
cyl_001950,24.261544,341.478572,0.183461,0.265557,2.585418,1.0,1.0,0.0
cyl_001951,21.856959,848.846104,0.167651,0.298756,3.437116,1.0,1.0,0.0
cyl_001952,142.960745,845.252955,0.029436,0.250442,1.700014,1.0,1.0,0.0
cyl_001953,62.149196,406.947786,0.144882,0.03929,5.90244,1.0,1.0,0.0
cyl_001954,21.216937,295.1496,0.17116,0.111811,4.338092,1.0,1.0,0.0
cyl_001955,194.097325,432.80706,0.010985,0.244403,4.085843,1.0,1.0,0.0
cyl_001956,45.886706,705.72891,0.133756,0.151903,4.617058,1.0,1.0,0.0
cyl_001957,40.453041,553.582206,0.274512,0.13874,7.894929,1.0,1.0,0.0
cyl_001958,190.685567,589.407999,0.083903,0.185433,0.775122,1.0,1.0,0.0
cyl_001959,57.960799,926.046588,0.042999,0.154496,2.706891,1.0,1.0,0.0
cyl_001960,96.62994,200.316859,0.019861,0.031438,7.798783,1.0,1.0,0.0
cyl_001961,107.523429,401.982002,0.265554,0.24744,7.000244,1.0,1.0,0.0
cyl_001962,84.791231,608.501037,0.188496,0.074199,4.780218,1.0,1.0,0.0
cyl_001963,97.22636,403.028556,0.118944,0.072623,1.742054,1.0,1.0,0.0
cyl_001964,83.282735,712.283726,0.012375,0.215315,0.975003,1.0,1.0,0.0
cyl_001965,70.039482,753.068071,0.193291,0.146548,4.466797,1.0,1.0,0.0
cyl_001966,43.068594,283.340611,0.27358,0.168477,4.655596,1.0,1.0,0.0
cyl_001967,79.336264,391.163719,0.092885,0.08153,4.728554,1.0,1.0,0.0
cyl_001968,50.806819,433.916169,0.267626,0.241874,2.500114,1.0,1.0,0.0
cyl_001969,23.503823,415.722075,0.259977,0.28693,4.116077,1.0,1.0,0.0
cyl_001970,24.949543,459.77583,0.157438,0.28057,3.853803,1.0,1.0,0.0
cyl_001971,62.213446,727.178358,0.239922,0.290355,0.7709,1.0,1.0,0.0
cyl_001972,76.683529,410.690916,0.148077,0.15015,4.735901,1.0,1.0,0.0
cyl_001973,64.691725,410.528174,0.0635,0.156885,4.484014,1.0,1.0,0.0
cyl_001974,56.70252,449.550766,0.289634,0.215678,1.613296,1.0,1.0,0.0
cyl_001975,130.075128,305.636989,0.227181,0.131178,4.024718,1.0,1.0,0.0
cyl_001976,123.731917,221.094843,0.280916,0.153059,4.836168,1.0,1.0,0.0
cyl_001977,20.525821,283.075411,0.178235,0.237825,7.431143,1.0,1.0,0.0
cyl_001978,127.709381,662.462063,0.063355,0.153638,5.890704,1.0,1.0,0.0
cyl_001979,150.426588,985.84733,0.091938,0.219494,4.324191,1.0,1.0,0.0
cyl_001980,154.580475,716.088535,0.269915,0.074931,6.386983,1.0,1.0,0.0
cyl_001981,28.581843,761.085615,0.073331,0.267793,7.294259,1.0,1.0,0.0
cyl_001982,74.617335,280.102564,0.080426,0.25948,1.387543,1.0,1.0,0.0
cyl_001983,117.595165,641.93354,0.293008,0.271521,1.529908,1.0,1.0,0.0
cyl_001984,86.40623,651.404663,0.134116,0.221664,2.940965,1.0,1.0,0.0
cyl_001985,54.374622,730.617205,0.052701,0.226823,2.040036,1.0,1.0,0.0
cyl_001986,70.558348,237.303471,0.068411,0.200926,1.988522,1.0,1.0,0.0
cyl_001987,165.837241,954.156548,0.154212,0.298276,2.091768,1.0,1.0,0.0
cyl_001988,102.644593,246.540809,0.294369,0.105431,7.197291,1.0,1.0,0.0
cyl_001989,169.96882,440.428245,0.224005,0.220689,5.957202,1.0,1.0,0.0
cyl_001990,22.074015,702.553931,0.134067,0.206929,3.050862,1.0,1.0,0.0
cyl_001991,161.431835,371.132891,0.250422,0.022217,4.572559,1.0,1.0,0.0
cyl_001992,133.889379,745.502448,0.142972,0.268244,1.191567,1.0,1.0,0.0
cyl_001993,32.038568,331.400507,0.02223,0.159919,1.443288,1.0,1.0,0.0
cyl_001994,86.070825,211.606494,0.190339,0.055144,5.430023,1.0,1.0,0.0
cyl_001995,108.45183,434.876577,0.172102,0.036923,4.430286,1.0,1.0,0.0
cyl_001996,103.08437,342.698927,0.18422,0.205646,0.884416,1.0,1.0,0.0
cyl_001997,92.137698,962.916717,0.292536,0.265402,2.550988,1.0,1.0,0.0
cyl_001998,23.474921,214.805389,0.214695,0.243511,5.354004,1.0,1.0,0.0
cyl_001999,85.319256,241.293398,0.179964,0.229943,2.428247,1.0,1.0,0.0
